view_name,line,sn,sample_id,direction,operator,result_key,result_name,reason_key,reason_name,reason_confidence,timestamp,note
operator_disagreement,epump4,55AUH0017,55AUH0017_up,up,operator_F4239,nok,异常,other,其它,0.8,2025-11-01T07:00:00,employee_group=label_2 | reference=3951869 | group_result=nok | fuzzy=中等-其他->其他(0.90)
operator_disagreement,epump4,55HXS0321,55HXS0321_up,up,operator_F4239,ok,正常,clean_normal,正常,0.9,2025-12-23T18:00:00,employee_group=label_2 | reference=3951869 | group_result=ok | reason_auto=ok->正常
operator_disagreement,epump4,55HXS0321,55HXS0321_up,up,operator_F4337,nok,异常,friction,摩擦,0.8,2025-12-23T18:00:00,employee_group=label_1 | reference=3951869 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55HXS0354,55HXS0354_up,up,operator_F4239,ok,正常,clean_normal,正常,0.9,2025-12-23T18:00:00,employee_group=label_2 | reference=3951869 | group_result=ok | reason_auto=ok->正常
operator_disagreement,epump4,55HXS0354,55HXS0354_up,up,operator_F4337,nok,异常,friction,摩擦,0.8,2025-12-23T18:00:00,employee_group=label_1 | reference=3951869 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISJ0454,55ISJ0454_down,down,operator_F0923,nok,异常,other,其它,0.8,2025-10-09T09:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-其他->其他(0.90)
operator_disagreement,epump4,55ISJ0454,55ISJ0454_down,down,operator_F4301,nok,异常,friction,摩擦,0.8,2025-10-09T09:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISJ0454,55ISJ0454_up,up,operator_F0923,nok,异常,other,其它,0.8,2025-10-09T09:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-其他->其他(0.90)
operator_disagreement,epump4,55ISJ0454,55ISJ0454_up,up,operator_F4301,nok,异常,friction,摩擦,0.8,2025-10-09T09:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISK0061,55ISK0061_down,down,operator_F0923,nok,异常,friction,摩擦,0.8,2025-10-09T10:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISK0061,55ISK0061_down,down,operator_F4301,ok,正常,clean_normal,正常,0.9,2025-10-09T10:00:00,employee_group=label_1 | reference=3951870 | group_result=ok | reason_auto=ok->正常
operator_disagreement,epump4,55ISK0074,55ISK0074_down,down,operator_F0616,nok,异常,chatter,震颤,0.8,2025-10-09T10:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISK0074,55ISK0074_down,down,operator_F2348,ok,正常,clean_normal,正常,0.9,2025-10-09T10:00:00,employee_group=label_2 | reference=3951870 | group_result=ok | reason_auto=ok->正常
operator_disagreement,epump4,55ISK0160,55ISK0160_down,down,operator_F0616,nok,异常,chatter,震颤,0.8,2025-10-09T10:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISK0160,55ISK0160_down,down,operator_F2348,ok,正常,clean_normal,正常,0.9,2025-10-09T10:00:00,employee_group=label_2 | reference=3951870 | group_result=ok | reason_auto=ok->正常
operator_disagreement,epump4,55ISK0200,55ISK0200_up,up,operator_F0923,nok,异常,friction,摩擦,0.8,2025-10-09T10:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISK0200,55ISK0200_up,up,operator_F4301,nok,异常,chatter,震颤,0.8,2025-10-09T10:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISK0201,55ISK0201_up,up,operator_F0923,nok,异常,friction,摩擦,0.8,2025-10-09T10:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISK0201,55ISK0201_up,up,operator_F4301,nok,异常,chatter,震颤,0.8,2025-10-09T10:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISK0249,55ISK0249_down,down,operator_F0616,nok,异常,chatter,震颤,0.8,2025-10-09T10:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISK0249,55ISK0249_down,down,operator_F2348,ok,正常,clean_normal,正常,0.9,2025-10-09T10:00:00,employee_group=label_2 | reference=3951870 | group_result=ok | reason_auto=ok->正常
operator_disagreement,epump4,55ISK0249,55ISK0249_up,up,operator_F0616,nok,异常,chatter,震颤,0.8,2025-10-09T10:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISK0249,55ISK0249_up,up,operator_F2348,ok,正常,clean_normal,正常,0.9,2025-10-09T10:00:00,employee_group=label_2 | reference=3951870 | group_result=ok | reason_auto=ok->正常
operator_disagreement,epump4,55ISK0274,55ISK0274_up,up,operator_F0616,nok,异常,chatter,震颤,0.8,2025-10-09T10:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISK0274,55ISK0274_up,up,operator_F2348,nok,异常,friction,摩擦,0.8,2025-10-09T10:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISK0303,55ISK0303_down,down,operator_F0923,nok,异常,friction,摩擦,0.8,2025-10-09T10:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISK0303,55ISK0303_down,down,operator_F4301,nok,异常,chatter,震颤,0.8,2025-10-09T10:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISL0112,55ISL0112_down,down,operator_F0616,nok,异常,chatter,震颤,0.8,2025-10-09T11:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISL0112,55ISL0112_down,down,operator_F2348,ok,正常,clean_normal,正常,0.9,2025-10-09T11:00:00,employee_group=label_2 | reference=3951870 | group_result=ok | reason_auto=ok->正常
operator_disagreement,epump4,55ISL0112,55ISL0112_up,up,operator_F0616,nok,异常,chatter,震颤,0.8,2025-10-09T11:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISL0112,55ISL0112_up,up,operator_F2348,ok,正常,clean_normal,正常,0.9,2025-10-09T11:00:00,employee_group=label_2 | reference=3951870 | group_result=ok | reason_auto=ok->正常
operator_disagreement,epump4,55ISL0127,55ISL0127_up,up,operator_F0616,nok,异常,chatter,震颤,0.8,2025-10-09T11:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISL0127,55ISL0127_up,up,operator_F2348,ok,正常,clean_normal,正常,0.9,2025-10-09T11:00:00,employee_group=label_2 | reference=3951870 | group_result=ok | reason_auto=ok->正常
operator_disagreement,epump4,55ISL0157,55ISL0157_down,down,operator_F0923,nok,异常,friction,摩擦,0.8,2025-10-09T11:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISL0157,55ISL0157_down,down,operator_F4301,nok,异常,chatter,震颤,0.8,2025-10-09T11:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISL0196,55ISL0196_down,down,operator_F0923,nok,异常,friction,摩擦,0.8,2025-10-09T11:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISL0196,55ISL0196_down,down,operator_F4301,nok,异常,chatter,震颤,0.8,2025-10-09T11:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISL0215,55ISL0215_down,down,operator_F0923,nok,异常,friction,摩擦,0.8,2025-10-09T11:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISL0215,55ISL0215_down,down,operator_F4301,nok,异常,chatter,震颤,0.8,2025-10-09T11:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISL0242,55ISL0242_up,up,operator_F0923,nok,异常,friction,摩擦,0.8,2025-10-09T11:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISL0242,55ISL0242_up,up,operator_F4301,nok,异常,chatter,震颤,0.8,2025-10-09T11:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISL0256,55ISL0256_up,up,operator_F0616,nok,异常,chatter,震颤,0.8,2025-10-09T11:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISL0256,55ISL0256_up,up,operator_F2348,ok,正常,clean_normal,正常,0.9,2025-10-09T11:00:00,employee_group=label_2 | reference=3951870 | group_result=ok | reason_auto=ok->正常
operator_disagreement,epump4,55ISL0281,55ISL0281_up,up,operator_F0923,nok,异常,friction,摩擦,0.8,2025-10-09T11:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISL0281,55ISL0281_up,up,operator_F4301,nok,异常,chatter,震颤,0.8,2025-10-09T11:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISL0312,55ISL0312_down,down,operator_F0923,nok,异常,friction,摩擦,0.8,2025-10-09T11:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISL0312,55ISL0312_down,down,operator_F4301,nok,异常,chatter,震颤,0.8,2025-10-09T11:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISL0407,55ISL0407_down,down,operator_F0923,nok,异常,friction,摩擦,0.8,2025-10-09T11:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISL0407,55ISL0407_down,down,operator_F4301,nok,异常,chatter,震颤,0.8,2025-10-09T11:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISL0425,55ISL0425_up,up,operator_F0923,nok,异常,friction,摩擦,0.8,2025-10-09T11:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISL0425,55ISL0425_up,up,operator_F4301,nok,异常,chatter,震颤,0.8,2025-10-09T11:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISL0515,55ISL0515_up,up,operator_F0923,nok,异常,friction,摩擦,0.8,2025-10-09T11:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISL0515,55ISL0515_up,up,operator_F4301,ok,正常,clean_normal,正常,0.9,2025-10-09T11:00:00,employee_group=label_1 | reference=3951870 | group_result=ok | reason_auto=ok->正常
operator_disagreement,epump4,55ISL0535,55ISL0535_up,up,operator_F0923,nok,异常,friction,摩擦,0.8,2025-10-09T11:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISL0535,55ISL0535_up,up,operator_F4301,nok,异常,chatter,震颤,0.8,2025-10-09T11:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISL0538,55ISL0538_down,down,operator_F0616,nok,异常,chatter,震颤,0.8,2025-10-09T11:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISL0538,55ISL0538_down,down,operator_F2348,nok,异常,friction,摩擦,0.8,2025-10-09T11:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISL0553,55ISL0553_up,up,operator_F0923,nok,异常,other,其它,0.8,2025-10-09T11:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-其他->其他(0.90)
operator_disagreement,epump4,55ISL0553,55ISL0553_up,up,operator_F4301,nok,异常,friction,摩擦,0.8,2025-10-09T11:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISL0554,55ISL0554_up,up,operator_F0923,nok,异常,friction,摩擦,0.8,2025-10-09T11:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISL0554,55ISL0554_up,up,operator_F4301,nok,异常,chatter,震颤,0.8,2025-10-09T11:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISL0561,55ISL0561_up,up,operator_F0923,nok,异常,other,其它,0.8,2025-10-09T11:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-其他->其他(0.90)
operator_disagreement,epump4,55ISL0561,55ISL0561_up,up,operator_F4301,nok,异常,chatter,震颤,0.8,2025-10-09T11:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISM0019,55ISM0019_up,up,operator_F0923,nok,异常,friction,摩擦,0.8,2025-10-09T12:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISM0019,55ISM0019_up,up,operator_F4301,nok,异常,chatter,震颤,0.8,2025-10-09T12:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISM0025,55ISM0025_down,down,operator_F0923,nok,异常,friction,摩擦,0.8,2025-10-09T12:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISM0025,55ISM0025_down,down,operator_F4301,nok,异常,chatter,震颤,0.8,2025-10-09T12:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISM0105,55ISM0105_up,up,operator_F0923,nok,异常,friction,摩擦,0.8,2025-10-09T12:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISM0105,55ISM0105_up,up,operator_F4301,nok,异常,chatter,震颤,0.8,2025-10-09T12:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISM0113,55ISM0113_down,down,operator_F0923,nok,异常,friction,摩擦,0.8,2025-10-09T12:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISM0113,55ISM0113_down,down,operator_F4301,nok,异常,chatter,震颤,0.8,2025-10-09T12:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISM0124,55ISM0124_up,up,operator_F0923,nok,异常,friction,摩擦,0.8,2025-10-09T12:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISM0124,55ISM0124_up,up,operator_F4301,nok,异常,chatter,震颤,0.8,2025-10-09T12:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISM0166,55ISM0166_down,down,operator_F0923,nok,异常,friction,摩擦,0.8,2025-10-09T12:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISM0166,55ISM0166_down,down,operator_F4301,nok,异常,chatter,震颤,0.8,2025-10-09T12:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISM0209,55ISM0209_up,up,operator_F0616,nok,异常,chatter,震颤,0.8,2025-10-09T12:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISM0209,55ISM0209_up,up,operator_F2348,ok,正常,clean_normal,正常,0.9,2025-10-09T12:00:00,employee_group=label_2 | reference=3951870 | group_result=ok | reason_auto=ok->正常
operator_disagreement,epump4,55ISM0215,55ISM0215_down,down,operator_F0616,nok,异常,chatter,震颤,0.8,2025-10-09T12:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISM0215,55ISM0215_down,down,operator_F2348,ok,正常,clean_normal,正常,0.9,2025-10-09T12:00:00,employee_group=label_2 | reference=3951870 | group_result=ok | reason_auto=ok->正常
operator_disagreement,epump4,55ISM0215,55ISM0215_up,up,operator_F0616,nok,异常,chatter,震颤,0.8,2025-10-09T12:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISM0215,55ISM0215_up,up,operator_F2348,ok,正常,clean_normal,正常,0.9,2025-10-09T12:00:00,employee_group=label_2 | reference=3951870 | group_result=ok | reason_auto=ok->正常
operator_disagreement,epump4,55ISM0304,55ISM0304_down,down,operator_F0923,nok,异常,friction,摩擦,0.8,2025-10-09T12:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISM0304,55ISM0304_down,down,operator_F4301,nok,异常,chatter,震颤,0.8,2025-10-09T12:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISM0369,55ISM0369_down,down,operator_F0616,nok,异常,chatter,震颤,0.8,2025-10-09T12:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISM0369,55ISM0369_down,down,operator_F2348,ok,正常,clean_normal,正常,0.9,2025-10-09T12:00:00,employee_group=label_2 | reference=3951870 | group_result=ok | reason_auto=ok->正常
operator_disagreement,epump4,55ISM0402,55ISM0402_down,down,operator_F0923,nok,异常,friction,摩擦,0.8,2025-10-09T12:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISM0402,55ISM0402_down,down,operator_F4301,nok,异常,chatter,震颤,0.8,2025-10-09T12:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISM0413,55ISM0413_up,up,operator_F0923,nok,异常,friction,摩擦,0.8,2025-10-09T12:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISM0413,55ISM0413_up,up,operator_F4301,nok,异常,chatter,震颤,0.8,2025-10-09T12:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISM0473,55ISM0473_up,up,operator_F0616,nok,异常,chatter,震颤,0.8,2025-10-09T12:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISM0473,55ISM0473_up,up,operator_F2348,ok,正常,clean_normal,正常,0.9,2025-10-09T12:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | reason_auto=ok->正常
operator_disagreement,epump4,55ISM0480,55ISM0480_up,up,operator_F0616,nok,异常,chatter,震颤,0.8,2025-10-09T12:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ISM0480,55ISM0480_up,up,operator_F2348,ok,正常,clean_normal,正常,0.9,2025-10-09T12:00:00,employee_group=label_2 | reference=3951870 | group_result=ok | reason_auto=ok->正常
operator_disagreement,epump4,55ISM0511,55ISM0511_up,up,operator_F0923,nok,异常,other,其它,0.8,2025-10-09T12:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-其他->其他(0.90)
operator_disagreement,epump4,55ISM0511,55ISM0511_up,up,operator_F4301,nok,异常,friction,摩擦,0.8,2025-10-09T12:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISM0531,55ISM0531_down,down,operator_F0923,nok,异常,friction,摩擦,0.8,2025-10-09T12:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55ISM0531,55ISM0531_down,down,operator_F4301,nok,异常,chatter,震颤,0.8,2025-10-09T12:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ITL0089,55ITL0089_down,down,operator_F4239,ok,正常,clean_normal,正常,0.9,2025-10-24T11:00:00,employee_group=label_1 | reference=5302149 | group_result=ok | reason_auto=ok->正常
operator_disagreement,epump4,55ITL0089,55ITL0089_down,down,operator_F4337,nok,异常,chatter,震颤,0.8,2025-10-24T11:00:00,employee_group=label_2 | reference=5302149 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ITL0151,55ITL0151_up,up,operator_F4239,ok,正常,clean_normal,正常,0.9,2025-10-24T11:00:00,employee_group=label_1 | reference=5302149 | group_result=ok | reason_auto=ok->正常
operator_disagreement,epump4,55ITL0151,55ITL0151_up,up,operator_F4337,nok,异常,chatter,震颤,0.8,2025-10-24T11:00:00,employee_group=label_2 | reference=5302149 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ITL0290,55ITL0290_down,down,operator_F4239,nok,异常,other,其它,0.8,2025-10-24T11:00:00,employee_group=label_1 | reference=5302149 | group_result=nok | fuzzy=中等-其他->其他(0.90)
operator_disagreement,epump4,55ITL0290,55ITL0290_down,down,operator_F4337,nok,异常,chatter,震颤,0.8,2025-10-24T11:00:00,employee_group=label_2 | reference=5302149 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ITM0174,55ITM0174_down,down,operator_F4239,ok,正常,clean_normal,正常,0.9,2025-10-24T12:00:00,employee_group=label_1 | reference=5302149 | group_result=ok | reason_auto=ok->正常
operator_disagreement,epump4,55ITM0174,55ITM0174_down,down,operator_F4337,nok,异常,chatter,震颤,0.8,2025-10-24T12:00:00,employee_group=label_2 | reference=5302149 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55ITM0259,55ITM0259_down,down,operator_F4239,ok,正常,clean_normal,正常,0.9,2025-10-24T12:00:00,employee_group=label_1 | reference=5302149 | group_result=ok | reason_auto=ok->正常
operator_disagreement,epump4,55ITM0259,55ITM0259_down,down,operator_F4337,nok,异常,chatter,震颤,0.8,2025-10-24T12:00:00,employee_group=label_2 | reference=5302149 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55IVH0138,55IVH0138_up,up,operator_F3645,nok,异常,friction,摩擦,0.8,2025-11-24T07:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55IVH0138,55IVH0138_up,up,operator_F4337,ok,正常,clean_normal,正常,0.9,2025-11-24T07:00:00,employee_group=label_1 | reference=3951870 | group_result=ok | reason_auto=ok->正常
operator_disagreement,epump4,55IVH0256,55IVH0256_down,down,operator_F3645,nok,异常,friction,摩擦,0.8,2025-11-24T07:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55IVH0256,55IVH0256_down,down,operator_F4337,ok,正常,clean_normal,正常,0.9,2025-11-24T07:00:00,employee_group=label_1 | reference=3951870 | group_result=ok | reason_auto=ok->正常
operator_disagreement,epump4,55IVH0289,55IVH0289_up,up,operator_F0616,nok,异常,chatter,震颤,0.8,2025-11-24T07:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55IVH0289,55IVH0289_up,up,operator_F2348,ok,正常,clean_normal,正常,0.9,2025-11-24T07:00:00,employee_group=label_2 | reference=3951870 | group_result=ok | reason_auto=ok->正常
operator_disagreement,epump4,55IVH0308,55IVH0308_up,up,operator_F3645,nok,异常,friction,摩擦,0.8,2025-11-24T07:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55IVH0308,55IVH0308_up,up,operator_F4337,nok,异常,chatter,震颤,0.8,2025-11-24T07:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55IVH0341,55IVH0341_up,up,operator_F3645,nok,异常,friction,摩擦,0.8,2025-11-24T07:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55IVH0341,55IVH0341_up,up,operator_F4337,nok,异常,gear_chatter,咬齿,0.8,2025-11-24T07:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-咬齿音->咬齿(0.90)
operator_disagreement,epump4,55IVH0524,55IVH0524_up,up,operator_F3645,nok,异常,chatter,震颤,0.8,2025-11-24T07:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55IVH0524,55IVH0524_up,up,operator_F4337,nok,异常,friction,摩擦,0.8,2025-11-24T07:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55IVI0006,55IVI0006_up,up,operator_F3645,nok,异常,chatter,震颤,0.8,2025-11-24T08:00:00,employee_group=label_2 | reference=3951870 | group_result=nok | fuzzy=中等-震颤音->震颤(0.90)
operator_disagreement,epump4,55IVI0006,55IVI0006_up,up,operator_F4337,nok,异常,friction,摩擦,0.8,2025-11-24T08:00:00,employee_group=label_1 | reference=3951870 | group_result=nok | fuzzy=中等-摩擦音->摩擦(0.90)
operator_disagreement,epump4,55IVI0021,55IVI0021_down,down,operator_F3645,ok,正常,clean_normal,正常,0.9,2025-11-24T08:00:00,employee_group=label_2 | reference=3951870 | group_result=ok | reason_auto=ok->正常
